transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud,is_mule,sender_city,receiver_city,sender_lat,sender_lon,receiver_lat,receiver_lon
TX_CYC_000675,ACC_CYC_15,ACC_CYC_16,10218.16,2026-05-10T08:06:00Z,1,0,Sydney,New York,-34.042815088401184,151.5399527204709,40.48493413045163,-73.75357214693383
TX_NORM_000597,ACC_NORM_037,ACC_NORM_061,304.25,2026-05-10T08:34:00Z,0,0,New York,Sydney,40.670350422206184,-74.4010857630999,-33.74604621972445,151.24182083237218
TX_NORM_000365,ACC_NORM_082,ACC_NORM_172,419.76,2026-05-10T12:30:00Z,0,0,Mumbai,Hong Kong,18.838353395452362,73.09646622451618,22.00708944254401,114.04920079415075
TX_NORM_000588,ACC_NORM_022,ACC_NORM_112,666.07,2026-05-10T15:15:00Z,0,0,Tokyo,Sydney,36.05213654745731,139.30943456843724,-34.349404602753005,151.41490780458207
TX_NORM_000211,ACC_NORM_192,ACC_NORM_198,727.11,2026-05-10T16:50:00Z,0,0,Toronto,Dubai,43.68091501962778,-79.76918744731576,24.826619072223096,55.270838580764064
TX_NORM_000440,ACC_NORM_098,ACC_NORM_124,576.81,2026-05-10T16:59:00Z,0,0,New York,Mumbai,40.85190858566615,-74.3997362916936,19.110970753059767,72.52284983095558
TX_NORM_000139,ACC_NORM_067,ACC_NORM_029,253.83,2026-05-10T17:49:00Z,0,0,Toronto,Frankfurt,43.75017082928299,-79.68455333829372,49.79683759814153,9.052377735849726
TX_AMB_000982,ACC_AMB_036,ACC_AMB_039,12277.53,2026-05-10T18:24:00Z,0,0,Singapore,Dubai,1.463408421139002,103.51954938614637,24.879260488656538,54.808112040095516
TX_MULE_000918,ACC_MULE_SRC_000,ACC_MULE_003,545.28,2026-05-10T18:49:00Z,1,1,Toronto,London,43.740204714565216,-79.62020608438627,51.27659513288914,0.2994225260534066
TX_NORM_000165,ACC_NORM_068,ACC_NORM_040,582.56,2026-05-10T20:08:00Z,0,0,London,Dubai,51.35532463743675,-0.10465389240741937,25.492182942211272,55.245069623621376
TX_NORM_000542,ACC_NORM_123,ACC_NORM_057,605.96,2026-05-10T20:24:00Z,0,0,Singapore,Frankfurt,1.6976178026695594,103.52147318998219,50.33800707044754,8.860593405250375
TX_NORM_000176,ACC_NORM_067,ACC_NORM_009,502.6,2026-05-10T20:48:00Z,0,0,Toronto,Sydney,43.77056267933642,-79.17976324975375,-34.13598950204405,151.67106272280705
TX_NORM_000507,ACC_NORM_131,ACC_NORM_152,327.2,2026-05-10T22:13:00Z,0,0,Singapore,Tokyo,1.665838254260934,103.61515120100061,35.34018369369749,139.8745763109138
TX_NORM_000095,ACC_NORM_186,ACC_NORM_086,207.3,2026-05-10T22:42:00Z,0,0,Singapore,Toronto,1.5580883609459801,103.35920570762858,43.64677955319574,-79.84218238496956
TX_NORM_000046,ACC_NORM_193,ACC_NORM_012,407.87,2026-05-10T23:31:00Z,0,0,Tokyo,Hong Kong,35.48694483469936,139.6880547133681,22.161212853868626,114.58711214106152
TX_MULE_000940,ACC_MULE_SRC_022,ACC_MULE_001,1978.19,2026-05-11T00:04:00Z,1,1,Mumbai,Mumbai,19.19048451571292,72.58539398427162,18.887576685203054,73.0151241512554
TX_NORM_000499,ACC_NORM_064,ACC_NORM_044,223.44,2026-05-11T00:08:00Z,0,0,Frankfurt,Hong Kong,49.695651968623025,9.115224344651878,22.61876235193607,114.62558365588963
TX_NORM_000568,ACC_NORM_088,ACC_NORM_111,125.84,2026-05-11T02:14:00Z,0,0,Dubai,Frankfurt,24.91093476965071,55.12685261619671,50.6088634461656,8.613885878617209
TX_CYC_000698,ACC_CYC_20,ACC_CYC_18,10111.09,2026-05-11T02:53:00Z,1,0,Mumbai,Mumbai,18.693861652661656,72.38043799905739,19.03968446720343,73.29574201641728
TX_NORM_000151,ACC_NORM_143,ACC_NORM_002,569.29,2026-05-11T04:23:00Z,0,0,Mumbai,London,18.8813800025355,73.04933313246521,51.798824714265294,0.23055567319833184
TX_LAYER_000790,ACC_LAYER_004_00,ACC_LAYER_004_01,46957.41,2026-05-11T07:49:00Z,1,0,Dubai,Dubai,24.960031518331483,55.703129044269794,25.10723564703583,55.131216406618044
TX_NORM_000567,ACC_NORM_193,ACC_NORM_131,298.38,2026-05-11T08:38:00Z,0,0,Tokyo,Singapore,35.88293654171645,140.02693216526325,1.6956462992680787,103.58688781571922
TX_NORM_000260,ACC_NORM_032,ACC_NORM_122,314.61,2026-05-11T09:53:00Z,0,0,Tokyo,Hong Kong,35.70032486948716,139.86072193050163,22.770944041732605,113.76767678840864
TX_NORM_000264,ACC_NORM_191,ACC_NORM_183,449.49,2026-05-11T10:12:00Z,0,0,Frankfurt,Toronto,50.02913910621126,8.331244492666766,43.20923834440189,-79.22885671843159
TX_NORM_000052,ACC_NORM_174,ACC_NORM_185,364.62,2026-05-11T10:14:00Z,0,0,New York,Mumbai,40.35066729853456,-74.41591732642408,19.351652910712524,72.76885376368992
TX_NORM_000461,ACC_NORM_191,ACC_NORM_086,507.05,2026-05-11T11:35:00Z,0,0,Frankfurt,Toronto,49.994609962837686,8.693805346964659,43.224584694749055,-79.1100489846938
TX_NORM_000174,ACC_NORM_084,ACC_NORM_007,555.34,2026-05-11T11:58:00Z,0,0,Toronto,Hong Kong,43.338953699292766,-79.15963638310153,22.28944677659872,114.4184909117594
TX_NORM_000179,ACC_NORM_155,ACC_NORM_130,1044.03,2026-05-11T12:37:00Z,0,0,Singapore,Hong Kong,1.4876016420586353,103.42109047859296,22.01149229292645,114.40371345575966
TX_NORM_000476,ACC_NORM_077,ACC_NORM_127,615.31,2026-05-11T13:40:00Z,0,0,Dubai,Hong Kong,25.470419926529352,55.05214110275067,22.66083928794026,114.25812429110479
TX_NORM_000474,ACC_NORM_166,ACC_NORM_104,828.99,2026-05-11T14:52:00Z,0,0,Sydney,London,-33.72353990492005,150.94046028649177,51.82465072399957,-0.4328743153694845
TX_LAYER_000797,ACC_LAYER_004_07,ACC_LAYER_004_08,19190.35,2026-05-11T17:15:00Z,1,0,Toronto,Dubai,44.15309955256309,-78.8945340692424,25.60523904739433,55.13365560308092
TX_NORM_000575,ACC_NORM_074,ACC_NORM_084,57.77,2026-05-11T22:06:00Z,0,0,Toronto,Toronto,43.708112575832494,-79.58717782128956,43.27516155618577,-79.19292167109538
TX_NORM_000271,ACC_NORM_175,ACC_NORM_153,212.83,2026-05-12T00:26:00Z,0,0,Singapore,Tokyo,1.3417420261922088,103.78407735723614,35.95764567085119,139.37161665239088
TX_LAYER_000825,ACC_LAYER_007_05,ACC_LAYER_007_06,30815.2,2026-05-12T01:07:00Z,1,0,Sydney,New York,-34.228503464902204,150.80910891505764,40.46176236050724,-73.95838744459616
TX_NORM_000379,ACC_NORM_178,ACC_NORM_124,338.34,2026-05-12T01:15:00Z,0,0,Singapore,Mumbai,1.1666800146608445,103.49450180894539,19.347225333027335,73.05050185974
TX_NORM_000536,ACC_NORM_084,ACC_NORM_172,327.92,2026-05-12T03:01:00Z,0,0,Toronto,Hong Kong,43.604200970746646,-79.8437554800313,22.26226094214292,114.50108949982487
TX_LAYER_000805,ACC_LAYER_005_05,ACC_LAYER_005_06,30706.93,2026-05-12T03:54:00Z,1,0,New York,Hong Kong,40.26641126263084,-74.21543282276232,22.556919012553507,113.6813614110235
TX_LAYER_000861,ACC_LAYER_011_01,ACC_LAYER_011_02,56005.67,2026-05-12T07:14:00Z,1,0,Singapore,Singapore,1.211139172171369,104.12139610269045,0.8856102915702752,103.41749875947583
TX_NORM_000350,ACC_NORM_073,ACC_NORM_113,562.18,2026-05-12T07:39:00Z,0,0,Tokyo,Frankfurt,35.19908343956328,139.50440710696276,50.07173463531228,8.286007284777607
TX_NORM_000186,ACC_NORM_080,ACC_NORM_170,594.65,2026-05-12T08:14:00Z,0,0,New York,Frankfurt,40.3493347146625,-73.76745980420782,50.38189596779019,8.628042203339312
TX_LAYER_000878,ACC_LAYER_012_08,ACC_LAYER_012_09,23237.27,2026-05-12T09:26:00Z,1,0,Singapore,Frankfurt,1.6673159406538618,103.41479847033058,50.132039120057286,8.401516325727483
TX_LAYER_000846,ACC_LAYER_009_06,ACC_LAYER_009_07,23271.95,2026-05-12T09:46:00Z,1,0,Sydney,New York,-33.404970910585064,151.46750400484126,41.19491585140562,-74.22270298090655
TX_NORM_000516,ACC_NORM_037,ACC_NORM_016,600.18,2026-05-12T11:40:00Z,0,0,New York,Sydney,40.71823801973067,-74.46011091290659,-33.895974455008485,150.90237953144643
TX_NORM_000406,ACC_NORM_126,ACC_NORM_009,286.48,2026-05-12T11:47:00Z,0,0,London,Sydney,51.5023698478664,0.22419872507448815,-33.687357679942146,150.73300047285704
TX_NORM_000316,ACC_NORM_141,ACC_NORM_074,636.39,2026-05-12T11:51:00Z,0,0,Hong Kong,Toronto,22.503996670559985,114.33275502749083,43.46530936558407,-79.79125871742306
TX_NORM_000314,ACC_NORM_181,ACC_NORM_136,761.1,2026-05-12T12:31:00Z,0,0,New York,Toronto,40.62843043527411,-74.33548772364362,43.4762631884829,-78.94469453227119
TX_LAYER_000852,ACC_LAYER_010_02,ACC_LAYER_010_03,39865.59,2026-05-12T16:21:00Z,1,0,Dubai,Mumbai,25.616878802101223,55.153776404237746,19.2051642541307,73.03430551856434
TX_NORM_000070,ACC_NORM_196,ACC_NORM_032,572.28,2026-05-12T16:28:00Z,0,0,Frankfurt,Tokyo,50.09959951193969,8.619814516781934,35.23168591559473,140.02715913708823
TX_LAYER_000857,ACC_LAYER_010_07,ACC_LAYER_010_08,21038.34,2026-05-12T17:52:00Z,1,0,Toronto,Mumbai,43.23587062578647,-79.2613929666675,19.513420923632236,73.32818895924825
TX_LAYER_000835,ACC_LAYER_008_05,ACC_LAYER_008_06,21264.38,2026-05-12T19:29:00Z,1,0,Sydney,Dubai,-34.33793929435699,151.58777553739748,25.297913252917507,55.43433188515948
TX_NORM_000500,ACC_NORM_169,ACC_NORM_006,685.24,2026-05-12T23:55:00Z,0,0,Singapore,Tokyo,1.6131566185454242,103.41275131543742,35.44281274033509,139.8997751058295
TX_NORM_000457,ACC_NORM_044,ACC_NORM_052,292.95,2026-05-13T00:42:00Z,0,0,Hong Kong,Dubai,22.111389909558707,114.48436428953649,25.41550701204202,54.91622610977783
TX_NORM_000138,ACC_NORM_169,ACC_NORM_026,662.7,2026-05-13T05:21:00Z,0,0,Singapore,Tokyo,1.126952918273534,103.50266942030365,35.388223631802404,140.04814082430516
TX_CYC_000726,ACC_CYC_24,ACC_CYC_25,10526.94,2026-05-13T06:35:00Z,1,0,London,Dubai,51.54500861820482,-0.22702248571924707,25.66450657604354,54.92615625320547
TX_LAYER_000806,ACC_LAYER_005_06,ACC_LAYER_005_07,27022.09,2026-05-13T08:30:00Z,1,0,Hong Kong,London,21.987508977436573,114.63170993014975,51.871057665749596,0.028594628911150638
TX_NORM_000391,ACC_NORM_153,ACC_NORM_130,598.38,2026-05-13T10:12:00Z,0,0,Tokyo,Hong Kong,35.64682138727345,139.4635330907502,22.037088249055103,114.56929721512724
TX_AMB_000969,ACC_AMB_006,ACC_AMB_044,3914.09,2026-05-13T12:18:00Z,0,0,Tokyo,Hong Kong,35.93201825192979,139.57741548975932,21.932228459316235,114.2354688042879
TX_CYC_000649,ACC_CYC_10,ACC_CYC_11,8768.02,2026-05-13T12:30:00Z,1,0,Frankfurt,Tokyo,50.376819554943694,9.032771578036584,35.822408965901744,140.15886550875283
TX_LAYER_000784,ACC_LAYER_003_04,ACC_LAYER_003_05,38769.67,2026-05-13T12:47:00Z,1,0,Tokyo,Tokyo,35.739226184538055,139.99159909694896,35.5140134876301,140.08770163035723
TX_NORM_000044,ACC_NORM_092,ACC_NORM_056,204.3,2026-05-13T14:11:00Z,0,0,Tokyo,Tokyo,35.302710995292024,139.84054648387226,35.35686035640829,139.88735363365606
TX_NORM_000228,ACC_NORM_138,ACC_NORM_020,356.94,2026-05-13T14:16:00Z,0,0,Hong Kong,London,21.933506651358968,114.4663095570354,51.283500043838444,-0.3744642611133411
TX_CYC_000672,ACC_CYC_12,ACC_CYC_13,11205.04,2026-05-13T14:20:00Z,1,0,Dubai,Dubai,25.552100027863993,54.909305556377646,24.896636592010736,55.26320457728766
TX_CYC_000692,ACC_CYC_20,ACC_CYC_18,10784.29,2026-05-13T15:11:00Z,1,0,Mumbai,Mumbai,19.39928280799757,73.0738698735238,19.365143780194888,73.31388205991175
TX_LAYER_000827,ACC_LAYER_007_07,ACC_LAYER_007_08,23863.29,2026-05-13T15:22:00Z,1,0,London,Dubai,51.37426177210542,-0.5691536043348226,24.78591685588934,55.435029507843524
TX_NORM_000040,ACC_NORM_036,ACC_NORM_068,647.69,2026-05-13T17:01:00Z,0,0,Mumbai,London,19.398610927796263,73.3201669879999,51.04939336902109,0.29489539084469796
TX_NORM_000097,ACC_NORM_137,ACC_NORM_114,552.21,2026-05-13T18:13:00Z,0,0,Toronto,Mumbai,43.19481052227023,-79.72380460251783,19.35947524025106,72.65408356215775
TX_NORM_000462,ACC_NORM_119,ACC_NORM_019,360.05,2026-05-13T19:29:00Z,0,0,Singapore,Frankfurt,1.5710802411300433,103.7358277166309,50.086170678761654,8.609083398886185
TX_CYC_000637,ACC_CYC_07,ACC_CYC_08,8326.01,2026-05-13T20:57:00Z,1,0,Dubai,Singapore,25.323340274721964,55.38699930299034,1.4483122839316125,104.2231914928703
TX_LAYER_000766,ACC_LAYER_001_06,ACC_LAYER_001_07,19310.43,2026-05-13T23:54:00Z,1,0,Tokyo,Singapore,36.179275727876686,139.9939647840451,1.2234986633032339,104.0896805091539
TX_CYC_000706,ACC_CYC_22,ACC_CYC_23,8967.75,2026-05-14T01:38:00Z,1,0,New York,Toronto,40.3152164388775,-73.82760686375079,43.24267990274967,-79.55979587221343
TX_NORM_000426,ACC_NORM_095,ACC_NORM_111,307.02,2026-05-14T06:00:00Z,0,0,Tokyo,Frankfurt,36.01957071654254,139.3729605605373,49.768598456197374,8.344066031646216
TX_CYC_000689,ACC_CYC_17,ACC_CYC_15,9341.16,2026-05-14T07:02:00Z,1,0,Mumbai,Sydney,19.32734549474367,72.75745077911589,-34.27739844769579,150.7832970600403
TX_AMB_000956,ACC_AMB_025,ACC_AMB_022,3206.33,2026-05-14T07:58:00Z,0,0,Frankfurt,Frankfurt,49.9086089351029,8.540698914827097,50.22954485843794,8.959205950283911
TX_NORM_000204,ACC_NORM_057,ACC_NORM_050,224.47,2026-05-14T09:53:00Z,0,0,Frankfurt,Dubai,50.61021266927891,8.210916229571222,25.707835784518625,55.17904800244319
TX_NORM_000496,ACC_NORM_059,ACC_NORM_085,292.55,2026-05-14T10:20:00Z,0,0,Tokyo,Frankfurt,35.63923234283042,139.87616413338148,50.60787310298354,8.514754736905982
TX_MULE_000939,ACC_MULE_004,ACC_MULE_OUT_012,14226.06,2026-05-14T10:49:00Z,1,0,Toronto,Sydney,43.50177697682231,-79.0446635234529,-33.7436676697906,150.7693586478281
TX_NORM_000154,ACC_NORM_149,ACC_NORM_141,558.61,2026-05-14T11:30:00Z,0,0,Singapore,Hong Kong,1.6688285851164386,104.29324458022538,21.879075131609422,114.62500569921733
TX_NORM_000346,ACC_NORM_057,ACC_NORM_166,210.38,2026-05-14T13:28:00Z,0,0,Frankfurt,Sydney,50.049969903383335,8.312755329548416,-33.72422510335208,150.97396485245474
TX_NORM_000152,ACC_NORM_019,ACC_NORM_177,364.0,2026-05-14T13:36:00Z,0,0,Frankfurt,London,50.60485768431862,9.102497985638102,51.708728140023,-0.18722516722233237
TX_CYC_000696,ACC_CYC_18,ACC_CYC_19,9023.7,2026-05-14T14:37:00Z,1,0,Mumbai,London,19.351631649880773,72.49063747937377,51.79886624436521,-0.13607821359469016
TX_NORM_000405,ACC_NORM_169,ACC_NORM_166,624.57,2026-05-14T20:16:00Z,0,0,Singapore,Sydney,1.0890460553666812,103.73108426373517,-34.242972542334776,151.6378862982323
TX_NORM_000061,ACC_NORM_155,ACC_NORM_050,462.87,2026-05-14T21:52:00Z,0,0,Singapore,Dubai,1.6628027168394102,103.36577232537967,25.009661630856062,55.40655088495394
TX_NORM_000599,ACC_NORM_044,ACC_NORM_155,575.46,2026-05-14T21:56:00Z,0,0,Hong Kong,Singapore,22.40722389697681,113.93101286722849,1.8337757109638337,103.49824217006477
TX_LAYER_000863,ACC_LAYER_011_03,ACC_LAYER_011_04,43370.79,2026-05-14T22:16:00Z,1,0,Dubai,Hong Kong,25.127617841113988,55.11048694487388,22.607861825786873,114.16145729446136
TX_LAYER_000778,ACC_LAYER_002_08,ACC_LAYER_002_09,15440.0,2026-05-14T23:11:00Z,1,0,London,New York,51.7181539594938,0.07676817648062309,40.96949752320139,-74.36212739964849
TX_NORM_000385,ACC_NORM_030,ACC_NORM_166,530.08,2026-05-15T00:21:00Z,0,0,Tokyo,Sydney,35.82227063092714,139.86962892102017,-33.56327462341341,151.47800732330722
TX_LAYER_000887,ACC_LAYER_013_07,ACC_LAYER_013_08,19450.74,2026-05-15T00:50:00Z,1,0,Dubai,Hong Kong,24.94296861769026,55.56377771828991,22.258018898096594,113.88778649819766
TX_NORM_000480,ACC_NORM_107,ACC_NORM_151,474.42,2026-05-15T01:33:00Z,0,0,Dubai,London,24.916221965926773,55.372898008123386,51.200365299050155,0.01553816696889479
TX_NORM_000160,ACC_NORM_158,ACC_NORM_192,305.06,2026-05-15T01:37:00Z,0,0,Singapore,Toronto,1.0587196561867733,103.8848122256874,43.84244998028404,-78.97059077715888
TX_NORM_000140,ACC_NORM_190,ACC_NORM_141,545.49,2026-05-15T03:34:00Z,0,0,Sydney,Hong Kong,-34.16185727924823,151.6871955575508,22.17746749725043,114.38480031775084
TX_NORM_000561,ACC_NORM_021,ACC_NORM_013,915.08,2026-05-15T03:52:00Z,0,0,Sydney,Mumbai,-34.30944216636066,151.37914435821432,18.710732173760952,72.48098711595283
TX_NORM_000337,ACC_NORM_141,ACC_NORM_019,435.72,2026-05-15T05:57:00Z,0,0,Hong Kong,Frankfurt,22.17011547895283,114.00770064176842,50.509563044270045,8.25501950337896
TX_NORM_000558,ACC_NORM_116,ACC_NORM_087,578.89,2026-05-15T07:51:00Z,0,0,Frankfurt,Hong Kong,49.8919850187902,8.705203175224675,22.30460213316251,114.24074455984491
TX_NORM_000115,ACC_NORM_128,ACC_NORM_136,560.31,2026-05-15T07:55:00Z,0,0,Mumbai,Toronto,19.11476854604764,73.07828018429755,43.59070000416506,-79.63260364973816
TX_LAYER_000819,ACC_LAYER_006_09,ACC_LAYER_006_10,20041.03,2026-05-15T08:04:00Z,1,0,Singapore,Singapore,1.1757536158546817,103.4150421384517,1.1468145964408971,103.76568205232296
TX_AMB_000970,ACC_AMB_000,ACC_AMB_036,4780.62,2026-05-15T09:01:00Z,0,0,London,Singapore,51.71145376175519,0.033913262845962994,1.5491377749956547,104.21631239289121
TX_MULE_000904,ACC_MULE_SRC_001,ACC_MULE_003,2234.87,2026-05-15T09:19:00Z,1,1,Mumbai,London,18.865333243464946,72.62627699485071,51.19717583621965,-0.4789457245583436
TX_NORM_000381,ACC_NORM_061,ACC_NORM_182,380.12,2026-05-15T09:58:00Z,0,0,Sydney,Sydney,-34.10145693372192,151.05504948745752,-34.1821732710509,151.3496352692788
TX_CYC_000627,ACC_CYC_03,ACC_CYC_04,10090.99,2026-05-15T10:47:00Z,1,0,Mumbai,Frankfurt,19.434016844946257,73.05399556835745,49.95856467901827,9.114993723531333
TX_NORM_000220,ACC_NORM_140,ACC_NORM_114,962.93,2026-05-15T11:41:00Z,0,0,Toronto,Mumbai,44.13868830226179,-79.49832338259328,19.308402410122714,73.04230583649937
TX_NORM_000011,ACC_NORM_071,ACC_NORM_001,406.85,2026-05-15T12:46:00Z,0,0,New York,Mumbai,40.89209931592331,-73.66696697877022,18.851324462858305,72.64413648111528
TX_MULE_000911,ACC_MULE_SRC_027,ACC_MULE_004,1502.13,2026-05-15T12:52:00Z,1,1,Toronto,Toronto,43.24842516381434,-79.32485576329782,43.984549593391115,-79.18314480066128
TX_NORM_000047,ACC_NORM_039,ACC_NORM_161,711.42,2026-05-15T13:29:00Z,0,0,Singapore,New York,1.814871994993792,104.30759162476147,41.127274001978044,-73.60138245654605
TX_LAYER_000764,ACC_LAYER_001_04,ACC_LAYER_001_05,24935.98,2026-05-15T13:29:00Z,1,0,Sydney,Toronto,-33.5831089517087,150.7638661152277,43.70772031016605,-79.3085597482763
TX_CYC_000678,ACC_CYC_15,ACC_CYC_16,8335.5,2026-05-15T14:12:00Z,1,0,Sydney,New York,-33.45003128817017,151.35269871655683,40.28167658336116,-73.9906169970363
TX_NORM_000062,ACC_NORM_095,ACC_NORM_196,278.73,2026-05-15T16:54:00Z,0,0,Tokyo,Frankfurt,36.18198622564468,139.34862737330175,49.765925478075324,9.122011073230137
TX_LAYER_000866,ACC_LAYER_011_06,ACC_LAYER_011_07,29555.98,2026-05-15T17:49:00Z,1,0,Singapore,New York,1.7191475904337785,104.16864557477601,40.50847266121074,-74.01532054610446
TX_AMB_000987,ACC_AMB_007,ACC_AMB_022,1986.27,2026-05-15T18:58:00Z,0,0,Tokyo,Frankfurt,35.31638816861381,140.04357115144606,49.87424926889543,8.618157667463368
TX_NORM_000459,ACC_NORM_128,ACC_NORM_069,260.42,2026-05-15T23:27:00Z,0,0,Mumbai,Sydney,19.442078794991158,73.24711563461277,-34.00168729299546,151.55334915368385
TX_LAYER_000865,ACC_LAYER_011_05,ACC_LAYER_011_06,33586.34,2026-05-15T23:41:00Z,1,0,Frankfurt,Singapore,49.86057724193814,8.256965242476985,0.8528198287242496,104.10073703696337
TX_CYC_000659,ACC_CYC_11,ACC_CYC_09,11236.17,2026-05-16T01:37:00Z,1,0,Tokyo,Singapore,35.90089484883917,139.6833479611444,1.4901260624435375,104.10518170509114
TX_NORM_000592,ACC_NORM_056,ACC_NORM_086,595.8,2026-05-16T07:17:00Z,0,0,Tokyo,Toronto,36.017981802698635,139.43259181669723,43.532243569666576,-79.34307128298099
TX_LAYER_000884,ACC_LAYER_013_04,ACC_LAYER_013_05,28542.24,2026-05-16T08:23:00Z,1,0,Tokyo,Dubai,35.95097358747986,140.1618450487834,24.962521290097147,54.799556360294645
TX_NORM_000199,ACC_NORM_130,ACC_NORM_121,271.41,2026-05-16T10:41:00Z,0,0,Hong Kong,London,22.495534553699944,113.71975071452654,51.02611985658805,0.32635534592614546
TX_LAYER_000888,ACC_LAYER_013_08,ACC_LAYER_013_09,17116.65,2026-05-16T13:59:00Z,1,0,Hong Kong,Mumbai,22.308758725915638,113.89210652316879,19.432829288334215,73.19567665938608
TX_NORM_000586,ACC_NORM_005,ACC_NORM_084,408.13,2026-05-16T15:27:00Z,0,0,Hong Kong,Toronto,22.39672552930416,114.31271731482325,43.92921656779794,-79.40113365835246
TX_CYC_000624,ACC_CYC_03,ACC_CYC_04,10018.2,2026-05-16T16:57:00Z,1,0,Mumbai,Frankfurt,18.844717152087487,72.78097699346172,49.84968655821602,8.749343885511935
TX_LAYER_000809,ACC_LAYER_005_09,ACC_LAYER_005_10,18414.8,2026-05-16T17:10:00Z,1,0,Hong Kong,Toronto,22.233525089365035,113.90439999999128,43.874203562683924,-78.94815781249105
TX_MULE_000945,ACC_MULE_SRC_010,ACC_MULE_003,511.58,2026-05-16T18:19:00Z,1,1,Toronto,London,43.605191722550366,-79.42410540525177,51.66568941737982,-0.26888167340278846
TX_NORM_000336,ACC_NORM_040,ACC_NORM_062,334.9,2026-05-16T19:42:00Z,0,0,Dubai,Mumbai,25.410614763350296,55.59751028772673,19.114956521593406,73.05953573561034
TX_NORM_000192,ACC_NORM_173,ACC_NORM_192,542.82,2026-05-16T20:10:00Z,0,0,Toronto,Toronto,44.033325081307325,-79.43510141433462,43.54069084018074,-79.48258520151977
TX_LAYER_000821,ACC_LAYER_007_01,ACC_LAYER_007_02,51384.75,2026-05-16T20:18:00Z,1,0,Mumbai,London,18.669094784042617,73.23428922417803,51.531469768810446,0.004472526599584442
TX_NORM_000359,ACC_NORM_147,ACC_NORM_010,334.55,2026-05-16T22:42:00Z,0,0,Singapore,London,1.3677134720876991,103.7668681199138,51.50494915956954,0.3310238868644416
TX_AMB_000978,ACC_AMB_011,ACC_AMB_027,3179.79,2026-05-17T00:00:00Z,0,0,Tokyo,Mumbai,35.46772568785179,139.31040685205363,19.127467807249214,72.46836697482284
TX_NORM_000161,ACC_NORM_060,ACC_NORM_041,657.42,2026-05-17T02:46:00Z,0,0,Frankfurt,Frankfurt,50.54723611408858,8.679473348066502,50.223939242350525,8.716726296560035
TX_NORM_000058,ACC_NORM_128,ACC_NORM_196,566.25,2026-05-17T06:16:00Z,0,0,Mumbai,Frankfurt,18.945071174075423,73.03107300313837,49.93350003991279,9.143025522000066
TX_NORM_000162,ACC_NORM_105,ACC_NORM_006,731.72,2026-05-17T07:49:00Z,0,0,Frankfurt,Tokyo,50.561154078865385,8.284743321480153,35.83040392978508,139.2721567846744
TX_NORM_000428,ACC_NORM_144,ACC_NORM_175,711.68,2026-05-17T09:20:00Z,0,0,Tokyo,Singapore,35.516789280160936,139.60403854767554,0.9625641340394042,103.7794393537555
TX_CYC_000646,ACC_CYC_10,ACC_CYC_11,9450.39,2026-05-17T09:47:00Z,1,0,Frankfurt,Tokyo,49.61337308514199,8.739231011404833,35.712700539193236,139.9582080896762
TX_CYC_000745,ACC_CYC_28,ACC_CYC_29,9722.43,2026-05-17T10:12:00Z,1,0,London,New York,51.78153529043769,-0.6276302845216636,40.27947984309627,-73.85820742819368
TX_CYC_000657,ACC_CYC_09,ACC_CYC_10,8617.01,2026-05-17T11:03:00Z,1,0,Singapore,Frankfurt,1.584824026539487,103.41069554691153,50.44609335789829,8.358718304509487
TX_NORM_000361,ACC_NORM_113,ACC_NORM_071,806.55,2026-05-17T12:28:00Z,0,0,Frankfurt,New York,50.34183193748705,8.786303276061798,40.342574266322245,-74.46666881740457
TX_NORM_000248,ACC_NORM_034,ACC_NORM_119,853.09,2026-05-17T12:59:00Z,0,0,Toronto,Singapore,43.61164925667972,-79.26413384625361,1.7255927775805724,103.70396367516469
TX_LAYER_000856,ACC_LAYER_010_06,ACC_LAYER_010_07,23907.21,2026-05-17T13:30:00Z,1,0,London,Toronto,51.671543820831836,-0.3232020418963515,43.35527902868878,-79.6921968390847
TX_NORM_000320,ACC_NORM_112,ACC_NORM_087,519.4,2026-05-17T18:44:00Z,0,0,Sydney,Hong Kong,-34.01057727065901,151.21763774031947,22.304670287236693,114.36528227860707
TX_AMB_000995,ACC_AMB_042,ACC_AMB_006,6213.54,2026-05-17T19:39:00Z,0,0,Mumbai,Tokyo,18.639330686060177,72.5845512488499,35.28825358664854,140.08816069785036
TX_NORM_000307,ACC_NORM_195,ACC_NORM_176,381.69,2026-05-17T20:27:00Z,0,0,Mumbai,New York,19.110424464387567,73.04917437077916,40.7838121813547,-73.87538294255106
TX_LAYER_000792,ACC_LAYER_004_02,ACC_LAYER_004_03,36363.82,2026-05-17T22:25:00Z,1,0,Frankfurt,Sydney,49.828729935015204,9.132455129993366,-33.53250047339351,151.06856112150032
TX_AMB_000989,ACC_AMB_016,ACC_AMB_046,19362.49,2026-05-17T22:45:00Z,0,0,Singapore,Singapore,1.2817431006852362,103.68314247756982,1.5100212582849686,103.40466248467277
TX_CYC_000740,ACC_CYC_29,ACC_CYC_27,9356.15,2026-05-18T00:06:00Z,1,0,New York,New York,40.42465146640774,-74.45172478669443,40.73862136261441,-73.87320873089146
TX_CYC_000709,ACC_CYC_22,ACC_CYC_23,10282.65,2026-05-18T01:11:00Z,1,0,New York,Toronto,40.48133683831443,-74.28308188560368,43.85451402157471,-79.14787581697207
